Ground Speed,Steering Angle,Throttle Pos,Brake Pos,CG Accel Lateral,CG Accel Longitudinal,total_g,throttle_jerk,brake_jerk,steer_speed,avg_slip_rear,avg_slip_front,target_score
152.92,-0.7,97.66,0.0,-0.019,0.417,0.41743262929483604,0.0,0.0,8.881784197001252e-16,0.09,0.035,52.605808080808075
153.45,-0.7,97.66,0.0,-0.016,0.417,0.417306841544684,0.0,0.0,1.0000000000006253,0.08,0.034999999999999996,52.605808080808075
154.29,-0.8,97.66,0.0,-0.01,0.415,0.41512046444375633,0.0,0.0,1.0000000000006262,0.07,0.035,52.605808080808075
155.16,-0.8,97.66,0.0,-0.004,0.413,0.41301937000581457,0.0,0.0,0.0,0.07,0.035,52.605808080808075
155.73,-0.8,97.66,0.0,0.0,0.412,0.412,0.0,0.0,0.0,0.07,0.035,52.605808080808075
156.38,-0.8,97.66,0.0,0.006,0.408,0.4080441152620633,0.0,0.0,0.0,0.07,0.034999999999999996,52.605808080808075
157.33,-0.8,97.66,0.0,0.014,0.404,0.4042425014765271,0.0,0.0,0.0,0.07,0.05,52.605808080808075
157.96,-0.8,97.66,0.0,0.02,0.401,0.40149844333446677,0.0,0.0,0.9999999999994884,0.06999999999999999,0.06,52.605808080808075
158.6,-0.9,97.66,0.0,0.026,0.398,0.3988483421051165,0.0,0.0,4.999999999998863,0.07,0.07500000000000001,52.605808080808075
159.19,-1.3,97.66,0.0,0.038,0.395,0.39682363840880247,0.0,0.0,5.999999999999204,0.095,0.115,52.605808080808075
159.85,-1.5,97.66,0.0,0.048,0.391,0.3939352738712288,0.0,0.0,2.0000000000012506,0.12,0.15000000000000002,52.605808080808075
160.76,-1.5,97.66,0.0,0.061,0.386,0.39079022505687117,0.0,0.0,0.0,0.175,0.175,52.605808080808075
161.37,-1.5,97.66,0.0,0.071,0.383,0.38952535219161283,0.0,0.0,0.0,0.215,0.195,52.605808080808075
161.93,-1.5,97.66,0.0,0.082,0.38,0.38874670416609325,0.0,0.0,0.0,0.255,0.22499999999999998,52.605808080808075
162.85,-1.5,97.66,0.0,0.101,0.373,0.38643240029790465,0.0,0.0,0.0,0.32,0.27,52.605808080808075
163.4,-1.5,97.66,0.0,0.113,0.37,0.3868707794600156,0.0,0.0,0.0,0.365,0.3,52.605808080808075
163.98,-1.5,97.66,0.0,0.126,0.366,0.3870813867909435,0.0,0.0,0.0,0.41000000000000003,0.33,52.605808080808075
164.52,-1.5,97.66,0.0,0.139,0.363,0.38870297143191485,0.0,0.0,7.999999999995907,0.455,0.365,52.605808080808075
165.36,-0.7,97.66,0.0,0.152,0.357,0.3880115977648091,0.0,0.0,14.99999999999659,0.525,0.385,52.605808080808075
165.51,0.0,97.66,0.0,0.172,-0.058,0.18151583952922676,0.0,0.0,11.999999999999545,0.5449999999999999,0.36,52.605808080808075
166.27,0.5,97.66,0.0,0.123,0.509,0.5236506469011568,0.0,0.0,11.000000000000057,0.635,0.355,52.605808080808075
167.02,1.1,97.66,0.0,0.162,0.439,0.46793696156640585,23.400000000014643,0.0,21.00000000000631,0.735,0.39,52.605808080808075
167.84,2.6,100.0,0.0,0.187,0.359,0.4047838929601819,23.400000000014643,0.0,23.000000000005286,0.7949999999999999,0.385,52.605808080808075
168.4,3.4,100.0,0.0,0.186,0.35,0.3963533776820881,0.0,0.0,11.999999999997272,0.8049999999999999,0.365,52.605808080808075
169.21,3.8,100.0,0.0,0.18,0.35,0.39357337308308854,0.0,0.0,13.000000000003581,0.77,0.35,52.605808080808075
169.76,4.7,100.0,0.0,0.153,0.354,0.38564880396547324,0.0,0.0,17.000000000001535,0.7250000000000001,0.29000000000000004,52.605808080808075
170.29,5.5,100.0,0.0,0.127,0.36,0.38174467907228254,0.0,0.0,17.000000000001535,0.6599999999999999,0.22,52.605808080808075
170.78,6.4,100.0,0.0,0.067,0.282,0.28984996118681816,328.0999999998322,0.0,21.999999999998977,0.585,0.19,52.605808080808075
171.51,7.7,67.19,0.0,0.026,0.164,0.16604818577750255,607.1999999998619,0.0,8.999999999997954,0.45999999999999996,0.6599999999999999,52.605808080808075
171.74,7.3,39.28,0.0,0.021,0.202,0.20308865059377396,485.39999999998616,0.0,4.999999999998579,0.375,0.0,52.605808080808075
171.98,7.2,18.65,0.0,0.001,-0.013,0.013038404810405297,392.8000000000336,0.0,9.999999999996021,0.04,0.0,52.605808080808075
171.96,6.3,0.0,0.0,0.002,-0.018,0.01811077027627483,186.4999999999046,0.0,12.99999999999789,0.0,0.0,52.605808080808075
171.94,5.9,0.0,0.0,-0.018,-0.012,0.021633307652783935,0.0,0.0,15.999999999996362,0.0,0.48,52.605808080808075
171.91,4.7,0.0,0.0,-0.079,-0.04,0.08854942122905153,0.0,0.0,20.999999999995225,0.37,0.505,52.605808080808075
171.83,3.8,0.0,0.0,-0.099,-0.06,0.11576268828944843,0.0,0.0,22.000000000003524,0.335,0.28500000000000003,52.605808080808075
171.74,2.5,0.0,0.0,-0.116,-0.059,0.13014222988715077,0.0,0.0,32.9999999999979,0.3,0.255,52.605808080808075
171.6,0.5,0.0,0.0,-0.126,-0.058,0.13870832707519762,0.0,0.0,26.999999999994145,0.415,0.22999999999999998,52.605808080808075
171.52,-0.2,0.0,0.0,-0.126,-0.054,0.13708391590555036,0.0,0.0,7.000000000004377,0.475,0.26,52.605808080808075
171.44,-0.2,0.0,0.0,-0.144,-0.053,0.15344380078712858,0.0,0.0,0.0,0.53,0.325,52.605808080808075
171.32,-0.2,0.0,0.0,-0.163,-0.052,0.17109354166653984,0.0,0.0,0.0,0.575,0.39,53.07502980002972
171.24,-0.2,0.0,0.0,-0.175,-0.052,0.18256231812726303,0.0,0.0,0.9999999999994884,0.585,0.41000000000000003,53.62926345426337
171.12,-0.3,0.0,0.0,-0.183,-0.055,0.1910863679072895,0.0,0.0,0.9999999999994884,0.575,0.41,54.183497108497036
171.03,-0.3,0.0,0.0,-0.185,-0.056,0.19328993765843064,0.0,0.0,1.9999999999989768,0.565,0.40499999999999997,54.7377307627307
170.94,-0.5,0.0,0.0,-0.183,-0.06,0.1925850461484484,0.0,0.0,4.999999999998863,0.54,0.385,55.29196441696436
170.8,-0.8,0.0,0.0,-0.183,-0.067,0.19487944991712183,0.0,0.0,6.000000000000343,0.495,0.345,55.84619807119802
170.71,-1.1,0.0,0.0,-0.16,-0.067,0.17346181135915767,0.0,0.0,18.99999999999369,0.46,0.31,56.40043172543168
170.55,-2.7,0.0,0.0,-0.121,-0.076,0.1428880680812782,0.0,0.0,25.999999999998067,0.38,0.34,56.95466537966534
170.43,-3.7,0.0,0.0,-0.091,-0.076,0.11856221995222593,0.0,0.0,20.000000000001133,0.30000000000000004,0.33999999999999997,57.508899033899006
170.26,-4.7,0.0,0.0,-0.016,-0.083,0.08452810183601665,0.0,0.0,10.999999999997499,0.15500000000000003,0.375,58.06313268813267
170.14,-4.8,0.0,0.0,0.031,-0.088,0.09330058949438637,0.0,0.0,1.1368683772161603e-12,0.030000000000000002,0.36,58.25282825282825
170.0,-4.7,0.0,0.0,0.079,-0.091,0.12050726119201283,0.0,0.0,3.9999999999990905,0.08499999999999999,0.39,58.343188343188345
169.8,-4.4,0.0,0.0,0.149,-0.098,0.17833956375409243,0.0,0.0,9.000000000002217,0.25,0.38,58.43354843354843
169.66,-3.8,0.0,0.0,0.168,-0.101,0.1960229578391266,0.0,0.0,8.000000000002736,0.33999999999999997,0.365,58.523908523908524
169.45,-3.6,0.0,0.0,0.204,-0.094,0.22461522655421204,0.0,0.0,5.999999999998636,0.455,0.445,58.61426861426862
169.31,-3.2,0.0,0.0,0.208,-0.096,0.22908513701242164,0.0,0.0,3.9999999999979536,0.515,0.485,58.7046287046287
169.17,-3.2,0.0,0.0,0.226,-0.096,0.24554429335661623,0.0,0.0,0.0,0.565,0.535,58.7949887949888
168.96,-3.2,0.0,0.0,0.243,-0.1,0.26277176408434755,0.0,0.0,0.0,0.6399999999999999,0.595,58.88534888534888
168.82,-3.2,0.0,0.0,0.264,-0.103,0.2833813684771813,0.0,0.0,3.9999999999979536,0.6699999999999999,0.625,58.975708975708976
168.58,-2.8,0.0,0.0,0.279,-0.106,0.2984577021958053,0.0,0.0,12.999999999997044,0.7350000000000001,0.645,59.06606906606907
168.44,-1.9,0.0,0.0,0.284,-0.108,0.30384206423732707,0.0,0.0,19.00000000000165,0.7649999999999999,0.62,59.090909090909086
168.2,-0.9,0.0,0.0,0.285,-0.108,0.30477696763371076,0.0,0.0,14.000000000004206,0.8049999999999999,0.61,59.090909090909086
168.05,-0.5,0.0,0.0,0.285,-0.11,0.30549140740780256,0.0,0.0,6.9999999999998295,0.8049999999999999,0.605,59.090909090909086
167.81,-0.2,0.0,0.0,0.275,-0.11,0.29618406439239775,0.0,0.0,3.000000000001876,0.79,0.59,59.090909090909086
167.65,-0.2,0.0,0.0,0.268,-0.11,0.28969639279770126,0.0,0.0,1.9999999999995453,0.7549999999999999,0.58,59.090909090909086
167.44,-0.0,0.0,0.0,0.247,-0.11,0.27038676003088613,0.0,0.0,1.9999999999989768,0.71,0.55,59.090909090909086
167.2,0.0,0.0,0.0,0.224,-0.11,0.24955159787106154,0.0,0.0,0.0,0.645,0.505,59.090909090909086
167.05,0.0,0.0,0.0,0.212,-0.11,0.23883885781003056,0.0,0.0,0.0,0.61,0.48,59.090909090909086
166.85,0.0,0.0,0.0,0.196,-0.11,0.22475764725588315,0.0,0.0,0.0,0.5549999999999999,0.445,59.090909090909086
166.63,-0.0,0.0,0.0,0.177,-0.109,0.20787015177749787,0.0,158.69999999996392,0.0,0.5,0.41000000000000003,59.090909090909086
166.35,-0.0,0.0,15.87,0.156,-0.289,0.32841589486503237,0.0,305.50000000001063,1.0000000000006253,0.46,0.37,59.090909090909086
165.81,0.1,0.0,30.55,0.134,-0.57,0.5855390678682337,0.0,368.59999999997825,20.999999999990393,0.42500000000000004,0.34500000000000003,59.090909090909086
164.04,2.1,0.0,52.73,0.084,-0.928,0.9317939686432833,0.0,385.8999999999891,23.99999999999227,0.395,0.22,59.090909090909086
162.27,2.5,0.0,69.14,0.059,-1.144,1.1455204057545199,0.0,257.90000000005466,5.0000000000019895,0.37,0.25,59.090909090909086
160.37,2.6,0.0,78.52,0.052,-1.209,1.2101177628644249,0.0,105.49999999997601,5.999999999998636,0.345,0.28500000000000003,59.090909090909086
158.47,3.1,0.0,79.69,0.034,-1.215,1.2154756270695024,0.0,11.69999999999402,16.00000000000432,0.315,0.305,59.090909090909086
155.96,4.2,0.0,79.69,0.028,-1.22,1.2203212691746381,0.0,0.0,12.000000000006366,0.29000000000000004,0.32,59.090909090909086
154.18,4.3,0.0,79.69,0.011,-1.2,1.200050415607611,0.0,39.100000000024465,5.0000000000019895,0.28500000000000003,0.31,59.090909090909086
151.65,4.7,0.0,75.78,0.005,-1.143,1.1430109360806657,0.0,113.29999999998643,2.0000000000035243,0.32,0.295,59.090909090909086
149.97,4.5,0.0,68.36,-0.006,-1.133,1.1330158869142126,0.0,78.09999999998229,1.9999999999995453,0.325,0.275,59.090909090909086
148.16,4.5,0.0,67.97,-0.001,-1.129,1.1290004428697094,0.0,31.30000000001519,6.000000000003752,0.325,0.265,59.08968193968194
145.75,3.9,0.0,65.23,-0.019,-1.151,1.1511568094747129,0.0,81.9999999999892,13.999999999999659,0.315,0.25,59.087648837648835
143.94,3.1,0.0,59.77,-0.025,-1.113,1.1132807372805837,0.0,62.499999999977035,19.000000000002785,0.3,0.25,59.08561573561573
142.05,2.0,0.0,58.98,-0.026,-1.133,1.1332982837717527,0.0,89.89999999996297,20.000000000002274,0.305,0.245,59.08358263358263
139.68,1.1,0.0,50.78,-0.041,-1.058,1.0587941254087123,0.0,113.59999999997422,11.999999999997272,0.31000000000000005,0.26,59.08154953154953
138.11,0.8,0.0,47.62,-0.059,-0.964,0.9658038103051778,0.0,59.40000000000123,2.9999999999984652,0.32,0.255,59.079516429516424
136.5,0.8,0.0,44.84,-0.079,-0.921,0.92438195568715,719.9999999996317,35.70000000001335,0.9999999999994884,0.39499999999999996,0.25,59.07748332748333
134.53,0.7,72.0,44.05,-0.101,-0.852,0.8579656170266965,8.185452315957284e-10,11.999999999998522,0.9999999999994893,0.48000000000000004,0.31000000000000005,59.075450225450226
133.36,0.7,0.0,43.64,-0.114,-0.852,0.8595929269136642,720.0000000004502,23.899999999992417,0.9999999999994875,0.51,0.345,59.07341712341712
131.74,0.6,0.0,41.66,-0.085,-0.922,0.9259098228229357,0.0,19.79999999999552,4.999999999998863,0.56,0.375,59.07138402138402
130.05,0.2,0.0,41.66,-0.111,-0.954,0.9604358385649715,0.0,15.900000000009982,9.00000000000108,0.655,0.44,59.070454545454545
128.46,-0.3,0.0,43.25,-0.132,-0.888,0.8977572054848683,0.0,71.39999999998156,7.000000000002103,0.72,0.44,59.070454545454545
126.79,-0.5,0.0,48.8,-0.143,-0.894,0.9053645674533547,0.0,90.89999999999372,4.0000000000002265,0.755,0.48000000000000004,59.070454545454545
125.6,-0.7,0.0,52.34,-0.142,-0.939,0.9496762606277993,0.0,66.70000000000613,4.000000000000227,0.775,0.5,59.070454545454545
123.75,-0.9,0.0,55.47,-0.135,-1.01,1.0189823354700511,0.0,54.69999999998754,8.999999999997954,0.8150000000000001,0.53,59.070454545454545
121.64,-1.6,0.0,57.81,-0.135,-1.07,1.0784827305061495,0.0,7.800000000031446,14.000000000000792,0.87,0.525,59.070454545454545
120.13,-2.3,0.0,54.69,-0.141,-1.101,1.1099918918622784,0.0,141.69999999996304,24.99999999999517,0.905,0.505,59.070454545454545
117.95,-4.1,0.0,43.64,-0.153,-0.93,0.9425014588848126,0.0,185.8999999999906,34.000000000000796,0.935,0.375,59.070454545454545
116.75,-5.7,0.0,36.1,-0.151,-0.82,0.8337871431006836,0.0,158.70000000000454,31.000000000002338,0.94,0.295,59.070454545454545
115.27,-7.2,0.0,27.77,-0.149,-0.658,0.6746591732126674,0.0,170.59999999996123,30.99999999999295,0.895,0.28500000000000003,59.070454545454545
114.14,-8.8,0.0,19.04,-0.127,-0.467,0.4839607422095309,0.0,138.8999999999876,21.999999999995566,0.76,0.26,59.070454545454545
113.58,-9.4,0.0,13.88,-0.101,-0.365,0.3787162526219333,0.0,122.99999999999572,9.000000000002203,0.63,0.245,59.070454545454545
112.95,-9.7,0.0,6.74,-0.041,-0.206,0.2100404722904612,0.0,138.8000000000056,2.999999999998451,0.35500000000000004,0.22999999999999998,59.070454545454545
112.71,-9.7,0.0,0.0,0.012,-0.09,0.09079647570252933,0.0,67.40000000004214,1.4210854715202004e-14,0.18,0.22,59.070454545454545
112.6,-9.7,0.0,0.0,0.067,-0.078,0.10282509421342632,0.0,0.0,0.0,0.155,0.26,59.070454545454545
112.42,-9.7,0.0,0.0,0.154,-0.081,0.17400287353949073,0.0,0.0,1.0000000000006253,0.305,0.43,59.070454545454545
112.29,-9.6,0.0,0.0,0.202,-0.083,0.21838727069131114,0.0,0.0,2.999999999999588,0.465,0.525,59.070454545454545
112.17,-9.4,0.0,0.0,0.238,-0.085,0.2527231687044146,0.0,0.0,15.000000000007105,0.595,0.61,59.070454545454545
111.97,-8.1,0.0,0.0,0.277,-0.088,0.29064239195272257,0.0,0.0,31.99999999999841,0.755,0.65,59.070454545454545
111.84,-6.2,0.0,0.0,0.283,-0.09,0.2969663280575762,0.0,0.0,37.99999999999136,0.8400000000000001,0.645,59.070454545454545
111.63,-4.3,0.0,0.0,0.289,-0.09,0.30268960999677536,35.70000000002232,0.0,24.99999999999403,0.8999999999999999,0.615,59.070454545454545
111.5,-3.7,3.57,0.0,0.281,-0.089,0.2947575274696136,214.199999999931,0.0,6.000000000003752,0.915,0.62,59.070454545454545
111.39,-3.7,21.42,0.0,0.291,-0.053,0.29578708558691336,765.1000000002755,0.0,3.000000000001876,0.9,0.64,59.070454545454545
111.39,-4.0,80.08,0.0,0.274,0.085,0.28688150864076273,785.8000000002648,0.0,3.000000000001876,0.8400000000000001,0.66,59.070454545454545
111.59,-4.0,100.0,0.0,0.265,0.178,0.31923189063751134,199.19999999995468,0.0,0.0,0.815,0.6599999999999999,59.070454545454545
111.89,-4.0,100.0,0.0,0.258,0.2,0.326441418940673,0.0,0.0,0.0,0.79,0.645,59.070454545454545
112.37,-4.0,100.0,0.0,0.246,0.238,0.3422864297631444,0.0,0.0,4.999999999997442,0.77,0.635,59.070454545454545
112.76,-3.5,100.0,0.0,0.239,0.253,0.34803735431703303,0.0,0.0,10.000000000000568,0.75,0.6,59.070454545454545
113.14,-3.0,100.0,0.0,0.227,0.271,0.35351096164051266,0.0,0.0,14.99999999999801,0.74,0.5650000000000001,59.070454545454545
113.59,-2.0,100.0,0.0,0.212,0.291,0.3600347205478938,0.0,0.0,27.999999999993634,0.7250000000000001,0.5,59.070454545454545
114.25,-0.2,100.0,0.0,0.183,0.309,0.35912393403949006,339.80000000021255,0.0,33.00000000000017,0.7,0.395,59.703328411019626
114.73,1.3,66.02,0.0,0.167,0.269,0.3166228039797513,567.500000000096,0.0,23.000000000005286,0.6699999999999999,0.315,61.45859183927304
115.0,2.1,43.25,0.0,0.152,0.121,0.19428072472584612,584.8000000001067,0.0,30.000000000009663,0.6000000000000001,0.255,63.21385526752645
115.07,4.3,7.54,0.0,0.099,-0.021,0.10120276676059801,432.50000000018474,202.2999999998965,31.000000000009152,0.46,0.105,64.96911869577985
114.74,5.2,0.0,20.23,0.058,-0.378,0.3824238486287172,75.39999999998285,392.7999999999107,10.999999999997499,0.355,0.06,66.72438212403327
113.92,5.4,0.0,39.28,0.027,-0.652,0.652558809610291,0.0,450.0000000000648,25.000000000017902,0.245,0.08499999999999999,68.47964555228667
111.91,2.7,0.0,65.23,0.011,-1.04,1.0400581714500396,0.0,353.3000000001142,60.999999999999496,0.135,0.18,70.23490898054008
110.26,-0.7,0.0,74.61,0.018,-1.149,1.1491409835176882,0.0,132.89999999997644,76.00000000000887,0.16999999999999998,0.23500000000000001,71.99017240879348
108.62,-4.9,0.0,78.52,0.047,-1.147,1.1479625429429308,0.0,39.100000000024465,96.99999999999812,0.215,0.325,73.7454358370469
105.98,-10.4,0.0,78.52,0.079,-1.145,1.1477220917974873,0.0,105.49999999997601,76.99999999998249,0.305,0.56,75.50069926530031
104.44,-12.6,0.0,67.97,0.097,-1.048,1.0524794534811595,0.0,289.20000000006087,21.999999999988745,0.325,0.61,76.63700265141654
102.93,-12.6,0.0,49.6,0.109,-0.942,0.9482852946239333,0.0,429.799999999989,8.999999999995396,0.33,0.585,76.32769504210862
101.09,-11.7,0.0,24.99,0.114,-0.64,0.6500738419595116,0.0,337.2999999999311,19.000000000001663,0.325,0.485,76.01838743280068
100.36,-10.7,0.0,15.87,0.127,-0.377,0.39781654063148253,0.0,91.200000000057,22.999999999999588,0.305,0.43999999999999995,75.70907982349274
99.84,-9.4,0.0,15.87,0.144,-0.349,0.3775407262799604,0.0,0.0,34.99999999999204,0.36,0.435,75.39977221418481
99.1,-7.2,0.0,15.87,0.168,-0.348,0.3864298125145108,0.0,0.0,44.0000000000025,0.5449999999999999,0.425,75.09046460487687
98.58,-5.0,0.0,15.87,0.176,-0.348,0.3899743581314033,0.0,51.599999999973605,48.99999999999994,0.64,0.38999999999999996,74.78115699556894
97.83,-2.3,0.0,10.71,0.182,-0.299,0.35003571246374277,0.0,103.20000000000587,36.99999999999244,0.715,0.36,74.47184938626101
97.49,-1.3,0.0,5.55,0.183,-0.176,0.253899586451022,0.0,107.10000000000387,13.000000000004714,0.715,0.34500000000000003,74.16254177695308
97.28,-1.0,0.0,0.0,0.183,-0.114,0.2156038033059714,0.0,55.49999999998738,0.9999999999997726,0.6799999999999999,0.36000000000000004,73.85323416764514
97.1,-1.4,0.0,0.0,0.173,-0.071,0.1870026737776762,0.0,0.0,9.00000000000108,0.59,0.365,73.25801885057015
97.0,-1.9,0.0,0.0,0.167,-0.071,0.1814662503056698,0.0,0.0,7.000000000002105,0.53,0.38,71.75266399710328
96.89,-2.1,0.0,0.0,0.155,-0.07,0.1700735135169495,0.0,0.0,10.000000000008527,0.475,0.36,70.24730914363641
96.73,-0.9,0.0,0.0,0.128,-0.069,0.14541320435228708,0.0,0.0,38.99999999999369,0.41500000000000004,0.275,68.74195429016956
96.64,1.8,0.0,0.0,0.091,-0.068,0.1136001760562016,0.0,0.0,78.99999999998204,0.385,0.15999999999999998,67.23659943670269
96.49,7.0,0.0,0.0,0.018,-0.068,0.0703420215802759,170.60000000010666,0.0,75.9999999999884,0.315,0.16,65.73124458323583
96.41,9.4,17.06,0.0,-0.026,-0.03,0.039698866482558416,491.99999999994225,0.0,47.00000000000324,0.22999999999999998,0.27,64.22588972976897
96.41,11.7,49.2,0.0,-0.075,0.032,0.08154140052758475,462.19999999992365,0.0,25.99999999999011,0.135,0.395,62.720534876302104
96.54,12.0,63.28,0.0,-0.124,0.085,0.1503362896974646,269.70000000002204,0.0,1.999999999995552,0.15,0.47,61.21518002283524
96.7,11.5,76.17,0.0,-0.155,0.124,0.1984968513604183,351.59999999992,0.0,14.99999999999659,0.305,0.505,59.70982516936838
96.96,10.5,98.44,0.0,-0.179,0.212,0.27746170906991835,238.29999999989582,0.0,21.000000000001762,0.45999999999999996,0.53,58.45738741061056
97.49,9.4,100.0,0.0,-0.21,0.265,0.33811980125393426,15.6000000000098,0.0,20.000000000002274,0.635,0.575,58.370628998974674
97.89,8.5,100.0,0.0,-0.225,0.283,0.36154391157921606,0.0,0.0,37.0000000000129,0.73,0.595,58.28387058733878
98.54,5.7,100.0,0.0,-0.229,0.306,0.3822002093144377,0.0,0.0,52.00000000000523,0.8300000000000001,0.54,58.1971121757029
98.97,3.3,100.0,0.0,-0.216,0.323,0.3885678833871889,0.0,0.0,88.99999999997976,0.87,0.455,58.110353764067014
99.5,-3.2,100.0,0.0,-0.171,0.338,0.37879413934220263,0.0,0.0,115.99999999999865,0.89,0.22000000000000003,58.02359535243113
100.23,-8.3,100.0,0.0,-0.107,0.355,0.3707748643044725,0.0,0.0,51.00000000003189,0.835,0.03,57.93683694079524
100.76,-8.3,100.0,0.0,-0.096,0.366,0.3783807606102615,0.0,0.0,21.00000000001313,0.7050000000000001,0.025,57.850078529159354
101.56,-6.2,100.0,0.0,-0.081,0.384,0.3924499968148809,0.0,0.0,42.0000000000024,0.445,0.08,57.76332011752347
102.18,-4.1,100.0,0.0,-0.059,0.394,0.39839302202724386,0.0,0.0,41.99999999999045,0.265,0.095,57.676561705887586
102.77,-2.0,100.0,0.0,-0.046,0.401,0.4036297808636028,0.0,0.0,57.00000000001177,0.135,0.13,57.561767961769625
103.63,1.6,100.0,0.0,-0.049,0.412,0.41490360326225173,0.0,0.0,67.00000000000665,0.08,0.22,57.23647163647312
104.24,4.7,100.0,0.0,-0.058,0.418,0.42200473930988025,0.0,0.0,53.99999999999852,0.08,0.295,56.91117531117662
105.18,7.0,100.0,0.0,-0.077,0.427,0.43388708208472854,0.0,0.0,27.000000000012335,0.08,0.36,56.585878985880115
105.82,7.4,100.0,0.0,-0.087,0.432,0.4406733484112693,0.0,0.0,4.999999999998863,0.085,0.37,56.260582660583616
106.79,6.5,100.0,0.0,-0.102,0.441,0.452642242836437,0.0,0.0,17.000000000000398,0.235,0.345,55.93528633528711
107.4,5.7,100.0,0.0,-0.113,0.446,0.46009238202778363,0.0,0.0,23.999999999996817,0.33499999999999996,0.33999999999999997,55.609990009990604
108.07,4.1,100.0,0.0,-0.121,0.45,0.46598390530145994,0.0,0.0,34.00000000000307,0.435,0.31,55.284693684694105
109.07,2.3,100.0,0.0,-0.135,0.456,0.4755638758358334,0.0,0.0,26.000000000007155,0.565,0.30000000000000004,54.9593973593976
109.7,1.5,100.0,0.0,-0.141,0.46,0.48112472395419464,0.0,0.0,22.99999999999477,0.615,0.30500000000000005,54.63410103410109
110.73,0.0,100.0,0.0,-0.145,0.464,0.4861285838129661,0.0,0.0,22.99999999999733,0.665,0.29500000000000004,54.32573372573371
111.41,-0.8,100.0,0.0,-0.144,0.468,0.489652938314476,0.0,0.0,14.000000000001933,0.675,0.29000000000000004,54.298625698625685
112.11,-1.4,100.0,0.0,-0.143,0.471,0.4922296212135145,0.0,0.0,18.000000000004434,0.675,0.28,54.27151767151766
113.11,-2.6,100.0,0.0,-0.13,0.474,0.4915038148376877,0.0,0.0,26.00000000000034,0.645,0.23,54.24440964440963
113.81,-4.0,100.0,0.0,-0.112,0.478,0.4909460255465971,0.0,0.0,27.999999999993634,0.615,0.17,54.2173016173016
114.87,-5.4,100.0,0.0,-0.082,0.48,0.4869537965762255,0.0,0.0,16.999999999994714,0.53,0.075,54.19019359019358
115.53,-5.7,100.0,0.0,-0.064,0.481,0.4852391163127721,0.0,0.0,1.9999999999955733,0.455,0.035,54.16308556308555
116.61,-5.2,100.0,0.0,-0.04,0.485,0.4866466890876789,0.0,0.0,17.000000000004945,0.305,0.04,54.135977535977524
117.33,-4.0,100.0,0.0,-0.026,0.486,0.48669497634555464,0.0,0.0,24.000000000001364,0.195,0.04,54.108869508869496
118.05,-2.8,100.0,0.0,-0.016,0.487,0.4872627627882106,0.0,0.0,20.999999999995225,0.09,0.045000000000000005,54.08176148176147
119.13,-1.9,100.0,0.0,0.008,0.488,0.4880655693654286,0.0,0.0,8.999999999995396,0.07,0.05,54.05465345465344
119.86,-1.9,100.0,0.0,0.026,0.489,0.4896907187194791,0.0,0.0,1.9999999999989768,0.09,0.06999999999999999,54.054545454545455
120.58,-2.1,100.0,0.0,0.042,0.489,0.49080036674802924,0.0,0.0,16.00000000000773,0.14,0.115,54.054545454545455
121.67,-3.5,100.0,0.0,0.074,0.49,0.4955562531136097,0.0,0.0,23.00000000000415,0.21500000000000002,0.235,54.054545454545455
122.4,-4.4,100.0,0.0,0.101,0.491,0.501280360676538,0.0,0.0,17.999999999995907,0.27,0.335,54.054545454545455
123.49,-5.3,100.0,0.0,0.133,0.491,0.5086944072820144,0.0,0.0,8.999999999995396,0.38,0.43,54.054545454545455
124.17,-5.3,100.0,0.0,0.15,0.491,0.5134014024133553,0.0,0.0,4.999999999997442,0.47000000000000003,0.46499999999999997,54.054545454545455
124.95,-4.8,100.0,0.0,0.17,0.491,0.5195969591904864,0.0,0.0,17.000000000004945,0.5800000000000001,0.5,54.054545454545455
125.98,-3.6,100.0,0.0,0.193,0.49,0.5266393452828985,0.0,0.0,25.000000000000853,0.74,0.5249999999999999,54.054545454545455
126.66,-2.3,100.0,0.0,0.204,0.491,0.5316925803507135,0.0,0.0,30.99999999999295,0.835,0.5249999999999999,54.054545454545455
127.64,-0.5,100.0,0.0,0.215,0.491,0.5360093282770366,0.0,0.0,27.999999999997044,0.96,0.51,54.054545454545455
128.36,0.5,100.0,0.0,0.223,0.491,0.5392680224155703,0.0,0.0,21.000000000000625,1.03,0.51,54.054545454545455
129.4,1.6,100.0,0.0,0.234,0.492,0.5448118941432906,0.0,0.0,11.999999999994998,1.105,0.53,54.054545454545455
130.12,1.7,100.0,0.0,0.244,0.492,0.5491812087098392,0.0,0.0,4.999999999998579,1.13,0.5700000000000001,54.054545454545455
131.21,2.1,100.0,0.0,0.251,0.492,0.552326895959268,0.0,0.0,14.99999999999659,1.15,0.6000000000000001,54.054545454545455
131.88,3.2,100.0,0.0,0.246,0.492,0.5500727224649483,35.20000000002199,0.0,60.00000000002501,1.155,0.565,54.054545454545455
132.97,8.1,96.48,0.0,0.202,0.492,0.5318533632496837,324.1999999998742,0.0,97.00000000000608,1.15,0.335,54.054545454545455
133.62,12.9,67.58,0.0,0.157,0.443,0.46999787233560963,849.8000000002028,0.0,111.00000000001484,1.1099999999999999,0.07500000000000001,54.054545454545455
134.22,19.2,11.5,0.0,0.068,0.088,0.11121151019566275,675.8000000002918,0.0,69.00000000003632,0.87,0.375,54.054545454545455
